supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
HOMESPRO,LVP-HMPR-0010,Home's Pro Venice 6.5mm SPC — Havana,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,14,,,
HOMESPRO,LVP-HMPR-0011,Home's Pro Venice 6.5mm SPC — Hawaii,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,15,,,
HOMESPRO,LVP-HMPR-0012,Home's Pro Venice 6.5mm SPC — Luka,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,16,,,
HOMESPRO,LVP-HMPR-0013,Home's Pro Venice 6.5mm SPC — Maine,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,17,,,
HOMESPRO,LVP-HMPR-0014,Home's Pro Venice 6.5mm SPC — Malta,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,18,,,
HOMESPRO,LVP-HMPR-0015,Home's Pro Venice 6.5mm SPC — Texas (HOM.660),sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,19,,,
HOMESPRO,LVP-HMPR-0016,Home's Pro Venice 6.5mm SPC — Texas (HOM.661),sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,20,,,
HOMESPRO,LVP-HMPR-0017,Home's Pro Venice 6.5mm SPC — Troy,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,21,,,
HOMESPRO,LVP-HMPR-0018,Home's Pro Moscow 7mm SPC — Bonjour,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,22,,,
HOMESPRO,LVP-HMPR-0019,Home's Pro Moscow 7mm SPC — Hola,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,23,,,
HOMESPRO,LVP-HMPR-0020,Home's Pro Moscow 7mm SPC — Marhaba,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,24,,,
HOMESPRO,LVP-HMPR-0021,Home's Pro Moscow 7mm SPC — Namaste,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,25,,,
HOMESPRO,LVP-HMPR-0022,Home's Pro Moscow 7mm SPC — Salve,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,26,,,
HOMESPRO,LVP-HMPR-0023,Home's Pro Moscow 7mm SPC — Shalom,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,27,,,
HOMESPRO,LVP-HMPR-0024,Home's Pro Sydney 6mm SPC — Birch Hills,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,28,,,
HOMESPRO,LVP-HMPR-0025,Home's Pro Sydney 6mm SPC — Castletown,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,29,,,
HOMESPRO,LVP-HMPR-0026,Home's Pro Sydney 6mm SPC — Divibeach,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,30,,,
HOMESPRO,LVP-HMPR-0027,Home's Pro Sydney 6mm SPC — Sunderland,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,31,,,
HOMESPRO,LVP-HMPR-0028,Home's Pro Seoul 5mm Looselay — Arish,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,32,,,
HOMESPRO,LVP-HMPR-0029,Home's Pro Seoul 5mm Looselay — Bursa,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,33,,,
HOMESPRO,LVP-HMPR-0030,Home's Pro Seoul 5mm Looselay — Pune,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,34,,,
HOMESPRO,LVP-HMPR-0031,Home's Pro Seoul 5mm Looselay — Seto,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,35,,,
HOMESPRO,LVP-HMPR-0032,Home's Pro Seoul 5mm Looselay — Tours,sync,category_unresolved,wrote_flagged,"Airtable category 'LVP' does not map to a Lightspeed leaf on its own — LVP/LVT are formats, and Lightspeed classifies vinyl by core and install (SPC / WPC / GLUE DOWN / LOOSE LAY). Needs Material type and Install method. Not blocking: no write path sets a category yet.",,36,,,
